Time,"X, m","Y, m","Z, m","RMS, m",PDOP,TOffset,NumSat
4843.0,"2825437,9515","2292400,3305","5221485,5861","0,456976771354675","5,122","140025,343",7
4843.1,"2825432,2312","2292403,1841","5221487,0292","0,593295216560364","5,122","140026,271",7
4843.2,"2825428,2610","2292405,1642","5221488,2898","0,512206256389618","5,121","140025,849",7
4843.3,"2825422,3669","2292410,4231","5221491,5235","0,332858562469482","5,121","140029,108",7
4843.4,"2825414,5525","2292415,3181","5221493,1945","0,678497314453125","5,121","140031,835",7
4843.5,"2825406,7999","2292421,6248","5221496,7642","1,12748169898987","5,121","140036,700",7
4843.6,"2825401,3481","2292425,3396","5221498,3124","1,02977800369263","5,121","140037,772",7
4843.7,"2825396,0693","2292429,1402","5221499,8104","0,983573734760284","5,121","140039,148",7
4843.8,"2825393,1914","2292429,7030","5221499,2133","0,7187819480896","5,121","140036,540",7
4843.9,"2825386,0812","2292434,7185","5221501,2103","1,03745353221893","5,121","140039,761",7
4844.0,"2825382,5467","2292435,2500","5221502,1322","0,794629573822022","5,121","140038,065",7
4844.1,"2825378,1690","2292438,3502","5221504,2954","0,516236841678619","5,121","140038,745",7
4844.2,"2825371,4056","2292443,0485","5221506,3773","0,425291419029236","5,121","140041,463",7
4844.3,"2825367,4027","2292445,4345","5221507,9185","0,232187509536743","5,121","140041,516",7
4844.4,"2825362,3843","2292447,4728","5221509,5512","0,277911245822906","5,121","140041,954",7
4844.5,"2825358,1259","2292450,2676","5221510,6563","0,397468715906143","5,121","140041,962",7
4844.6,"2825350,9501","2292454,9038","5221511,4983","0,552117347717285","5,121","140044,019",7
4844.7,"2825349,4142","2292454,8976","5221509,9271","0,680867254734039","5,121","140039,841",7
4844.8,"2825343,2204","2292459,8540","5221512,8500","0,664386332035065","5,121","140042,793",7
4844.9,"2825337,3430","2292464,1082","5221514,8630","0,655973732471466","5,121","140044,787",7
4845.0,"2825332,3482","2292466,0070","5221514,6851","0,832515120506287","5,120","140043,980",7
4845.1,"2825326,1077","2292470,3397","5221516,6984","0,865024507045746","5,120","140046,300",7
4845.2,"2825319,4482","2292474,7519","5221518,9243","0,906017482280731","5,120","140048,730",7
4845.3,"2825316,4821","2292476,0667","5221519,7492","0,625520408153534","5,120","140047,464",7
4845.4,"2825310,1470","2292480,6252","5221521,1843","0,747969269752502","5,120","140049,559",7
4845.5,"2825307,0381","2292481,6716","5221520,4996","0,533629596233368","5,120","140047,081",7
4845.6,"2825300,3105","2292484,9137","5221522,7308","0,405319303274155","5,120","140048,986",7
4845.7,"2825291,9946","2292491,6218","5221525,7139","0,86365133523941","5,120","140053,957",7
4845.8,"2825287,5491","2292494,4081","5221527,4639","0,845953345298767","5,120","140054,217",7
4845.9,"2825285,4678","2292494,5207","5221528,1103","0,804792582988739","5,120","140051,852",7
4846.0,"2825278,7038","2292499,4731","5221530,0161","0,836079478263855","5,120","140054,873",7
4846.1,"2825274,7253","2292502,1613","5221531,2647","1,05499839782715","5,120","140054,858",7
4846.2,"2825269,1776","2292506,5527","5221532,5994","1,10984206199646","5,120","140056,373",7
4846.3,"2825264,8801","2292508,8775","5221534,5125","0,952530920505524","5,120","140056,450",7
4846.4,"2825258,8723","2292512,4630","5221537,7593","0,646299958229065","5,120","140058,770",7
4846.5,"2825252,8043","2292516,7088","5221540,7189","0,751618921756744","5,120","140061,367",7
4846.6,"2825248,9321","2292518,6153","5221542,3948","0,450701773166657","5,120","140061,230",7
4846.7,"2825246,6307","2292517,7852","5221540,8782","0,981848061084747","5,120","140057,040",7
4846.8,"2825240,1309","2292521,7576","5221541,9622","0,681058347225189","5,120","140058,826",7
4846.9,"2825234,2436","2292525,8870","5221542,7663","0,96789938211441","5,119","140059,798",7
4847.0,"2825227,4088","2292531,1803","5221544,0891","1,28604638576508","5,119","140062,428",7
4847.1,"2825221,9009","2292534,7165","5221547,1763","0,467716604471207","5,119","140064,727",7
4847.2,"2825217,2795","2292536,6448","5221548,4987","0,402291864156723","5,119","140064,814",7
4847.3,"2825212,5908","2292538,6883","5221549,3641","0,91261613368988","5,119","140064,595",7
4847.4,"2825206,6213","2292543,2160","5221551,6993","0,610042214393616","5,119","140066,979",7
4847.5,"2825199,2029","2292549,7663","5221553,6196","0,716629087924957","5,119","140070,876",7
4847.6,"2825195,7139","2292550,5416","5221553,6091","0,77616274356842","5,119","140069,017",7
4847.7,"2825192,4667","2292552,0222","5221554,0649","1,17129611968994","5,119","140067,401",7
4847.8,"2825187,2771","2292555,4381","5221555,3070","1,29301762580872","5,119","140068,296",7
4847.9,"2825181,6112","2292559,5164","5221558,1530","1,00572860240936","5,119","140070,644",7
4848.0,"2825173,4195","2292566,8709","5221561,0185","0,845410108566284","5,119","140075,965",7
4848.1,"2825169,8338","2292568,4235","5221563,5347","0,731933534145355","5,119","140076,004",7
4848.2,"2825161,8172","2292574,7674","5221565,9850","0,903716087341309","5,119","140080,213",7
4848.3,"2825157,0352","2292576,5729","5221566,3179","0,610522508621216","5,119","140079,818",7
4848.4,"2825153,2425","2292577,9216","5221568,5775","0,606480360031128","5,119","140079,262",7
4848.5,"2825145,7817","2292582,5300","5221571,2823","0,158847615122795","5,119","140082,582",7
4848.6,"2825141,6915","2292584,6049","5221572,1149","0,315012276172638","5,119","140081,994",7
4848.7,"2825135,1860","2292589,3414","5221574,3064","0,492603152990341","5,118","140084,498",7
4848.8,"2825130,3703","2292592,7396","5221575,6065","0,218351140618324","5,118","140085,301",7
4848.9,"2825125,8449","2292596,3169","5221577,5958","0,221609979867935","5,118","140086,587",7
4849.0,"2825121,0434","2292598,6775","5221578,7059","0,116175226867199","5,118","140086,786",7
4849.1,"2825115,4283","2292602,4129","5221582,2614","0,082093708217144","5,118","140089,120",7
4849.2,"2825111,3258","2292603,7795","5221582,1317","0,16450609266758","5,118","140087,750",7
4849.3,"2825105,3147","2292607,8211","5221581,9992","0,189445793628693","5,118","140088,663",7
4849.4,"2825100,0180","2292611,0692","5221583,2662","0,171746164560318","5,118","140089,609",7
4849.5,"2825094,4498","2292615,0109","5221585,2903","0,0651970431208611","5,118","140091,295",7
4849.6,"2825089,9804","2292618,4950","5221586,7421","0,209388852119446","5,118","140092,239",7
4849.7,"2825084,9038","2292621,5213","5221589,2507","0,296646237373352","5,118","140093,682",7
4849.8,"2825077,8787","2292625,4263","5221590,7797","0,267947673797607","5,118","140095,979",7
4849.9,"2825075,2490","2292626,1640","5221590,9740","0,292906910181046","5,118","140093,894",7
4850.0,"2825068,4361","2292631,2578","5221592,6526","0,288580447435379","5,118","140096,577",7
4850.1,"2825063,4605","2292633,7753","5221591,7778","0,649149298667908","5,118","140095,872",7
4850.2,"2825058,5249","2292636,6746","5221591,9701","1,08332192897797","5,118","140095,591",7
4850.3,"2825053,5762","2292640,2046","5221594,6444","0,664596199989319","5,118","140097,084",7
4850.4,"2825046,7280","2292644,6933","5221595,7940","0,78704571723938","5,118","140099,524",7
4850.5,"2825042,6042","2292647,7917","5221598,1573","0,590201079845428","5,117","140100,601",7
4850.6,"2825039,4783","2292648,8474","5221598,2101","0,75778716802597","5,117","140098,691",7
4850.7,"2825035,6782","2292650,2279","5221598,6420","0,543275654315948","5,117","140097,309",7
4850.8,"2825030,0727","2292653,1728","5221599,8933","0,580764412879944","5,117","140097,948",7
4850.9,"2825022,4430","2292658,3041","5221601,7540","0,622692346572876","5,117","140100,970",7
4851.0,"2825016,9575","2292661,5678","5221601,9096","0,927961409091949","5,117","140101,603",7
4851.1,"2825011,0685","2292665,3560","5221603,8178","1,29970002174377","5,117","140103,345",7
4851.2,"2825004,0011","2292670,2315","5221606,2423","1,42625856399536","5,117","140106,664",7
4851.3,"2824999,8549","2292671,2584","5221607,6780","1,09851372241974","5,117","140105,506",7
4851.4,"2824993,6227","2292675,9980","5221609,8207","1,0674432516098","5,117","140108,085",7
4851.5,"2824988,7932","2292679,9824","5221612,0495","1,30314671993256","5,117","140109,586",7
4851.6,"2824984,7657","2292680,9551","5221610,5176","1,11241698265076","5,117","140107,221",7
4851.7,"2824980,8644","2292683,5318","5221613,0348","0,82282418012619","5,117","140107,951",7
4851.8,"2824974,9602","2292687,4840","5221613,6757","1,13401579856873","5,117","140108,935",7
4851.9,"2824970,9525","2292689,2097","5221615,2758","0,997661411762238","5,117","140108,698",7
4852.0,"2824967,0361","2292691,3344","5221616,2952","0,664161860942841","5,117","140108,149",7
4852.1,"2824958,7601","2292697,5290","5221618,9069","0,724002778530121","5,117","140112,481",7
4852.2,"2824952,6842","2292702,3407","5221619,8962","1,3978328704834","5,117","140114,392",7
4852.3,"2824949,0093","2292704,7521","5221621,4847","1,22280204296112","5,117","140114,442",7
4852.4,"2824942,9142","2292708,9346","5221624,1176","1,3396463394165","5,116","140116,826",7
4852.5,"2824939,4277","2292710,2075","5221624,8788","0,940288841724396","5,116","140115,656",7
4852.6,"2824934,9843","2292712,6291","5221627,0900","0,826649904251099","5,116","140116,355",7
4852.7,"2824930,4609","2292715,1543","5221628,8308","0,240826353430748","5,116","140117,000",7
4852.8,"2824926,0084","2292718,5700","5221630,3761","0,398957431316376","5,116","140117,675",7
4852.9,"2824920,5315","2292722,0609","5221633,0176","0,402947843074799","5,116","140119,391",7
4853.0,"2824913,5096","2292726,7132","5221634,6222","0,692381918430328","5,116","140121,798",7
4853.1,"2824907,2447","2292731,4742","5221636,4282","1,0370272397995","5,116","140124,320",7
4853.2,"2824897,6190","2292739,1643","5221640,3055","1,68491733074188","5,116","140130,617",7
4853.3,"2824893,0029","2292742,7384","5221640,8250","2,13862252235413","5,116","140130,936",7
4853.4,"2824891,5236","2292742,1680","5221640,1791","1,13789701461792","5,116","140127,011",7
4853.5,"2824886,6583","2292744,4497","5221641,2230","1,22118306159973","5,116","140127,331",7
4853.6,"2824880,9641","2292748,4010","5221643,0971","1,41119146347046","5,116","140129,146",7
4853.7,"2824878,0482","2292749,1668","5221643,6103","0,611641347408295","5,116","140127,290",7
4853.8,"2824872,3527","2292752,4909","5221644,5359","0,5564284324646","5,116","140127,799",7
4853.9,"2824865,5045","2292757,0860","5221646,7017","0,600926458835602","5,116","140130,802",7
4854.0,"2824858,7692","2292761,7435","5221649,1066","0,96716034412384","5,116","140133,795",7
4854.1,"2824853,5243","2292765,3160","5221651,5581","0,978291928768158","5,116","140135,448",7
4854.2,"2824848,8873","2292767,5292","5221651,6159","0,703686714172363","5,115","140134,887",7
4854.3,"2824845,4077","2292770,1841","5221652,3783","0,609425067901611","5,115","140134,533",7
4854.4,"2824839,1326","2292774,2995","5221655,2332","0,616435945034027","5,115","140137,246",7
4854.5,"2824833,7611","2292777,0900","5221658,9594","0,570469617843628","5,115","140139,299",7
4854.6,"2824829,3708","2292779,3917","5221659,9534","0,436274141073227","5,115","140139,186",7
4854.7,"2824824,4426","2292782,4020","5221661,3173","0,230602413415909","5,115","140140,007",7
4854.8,"2824821,8582","2292782,6081","5221660,1967","0,556784868240356","5,115","140136,818",7
4854.9,"2824814,5214","2292787,4524","5221660,8158","0,338956266641617","5,115","140139,268",7
4855.0,"2824810,1891","2292789,6850","5221661,0692","0,404772251844406","5,115","140138,597",7
4855.1,"2824804,4117","2292793,9899","5221660,3308","1,32194244861603","5,115","140139,047",7
4855.2,"2824799,5500","2292796,8288","5221662,6407","1,09232497215271","5,115","140140,249",7
4855.3,"2824797,1171","2292797,5617","5221663,8064","0,593084573745727","5,115","140138,299",7
4855.4,"2824790,3322","2292802,0793","5221666,4807","0,696929693222046","5,115","140141,234",7
4855.5,"2824783,8736","2292807,2072","5221670,0219","0,843350470066071","5,115","140144,991",7
4855.6,"2824778,8809","2292809,8314","5221670,3072","0,617425978183746","5,115","140144,929",7
4855.7,"2824774,7575","2292813,1360","5221671,0989","0,73833954334259","5,115","140145,154",7
4855.8,"2824768,9747","2292816,3886","5221673,2767","0,974224090576172","5,115","140146,746",7
4855.9,"2824763,4662","2292818,4289","5221673,4887","1,13977956771851","5,115","140146,303",7
4856.0,"2824757,4218","2292823,2247","5221675,7746","1,25747168064117","5,115","140148,745",7
4856.1,"2824750,6816","2292827,3714","5221676,9013","1,00128102302551","5,114","140151,049",7
4856.2,"2824746,7951","2292830,3407","5221678,1531","0,612022280693054","5,114","140151,231",7
4856.3,"2824740,4568","2292834,7465","5221680,7064","0,390840291976929","5,114","140153,727",7
4856.4,"2824736,7884","2292836,0287","5221679,5841","0,309657096862793","5,114","140151,767",7
4856.5,"2824731,4027","2292838,5135","5221682,9306","0,230460584163666","5,114","140153,484",7
4856.6,"2824725,2074","2292842,3589","5221686,4988","0,43624284863472","5,114","140156,405",7
4856.7,"2824720,4253","2292846,2104","5221687,1853","0,0896201506257057","5,114","140157,125",7
4856.8,"2824714,9446","2292849,5675","5221688,1065","0,206735953688622","5,114","140158,112",7
4856.9,"2824713,0813","2292849,3857","5221686,8029","0,403701603412628","5,114","140154,255",7
4857.0,"2824707,1491","2292852,6895","5221689,2304","0,787198424339294","5,114","140156,351",7
4857.1,"2824700,7624","2292857,2827","5221689,4205","0,260489046573639","5,114","140157,767",7
4857.2,"2824695,4426","2292859,9943","5221689,7473","0,115935809910297","5,114","140157,863",7
4857.3,"2824688,8282","2292864,4963","5221691,5888","0,429954499006271","5,114","140160,382",7
4857.4,"2824681,3362","2292869,7260","5221692,9131","0,66469794511795","5,114","140163,369",7
4857.5,"2824678,1662","2292870,6172","5221693,0833","0,693113625049591","5,114","140161,389",7
4857.6,"2824670,2880","2292875,9450","5221695,7302","1,46789193153381","5,114","140165,420",7
4857.7,"2824665,7975","2292878,2723","5221697,4684","1,03460454940796","5,114","140165,647",7
4857.8,"2824661,2886","2292881,1676","5221698,3752","0,495019376277924","5,114","140165,861",7
4857.9,"2824656,6123","2292883,5382","5221699,0237","0,330078333616257","5,113","140165,871",7
4858.0,"2824653,0186","2292884,5352","5221700,0693","0,327256232500076","5,113","140164,394",7
4858.1,"2824646,9819","2292887,8675","5221701,1447","0,728295505046845","5,113","140165,579",7
4858.2,"2824638,3967","2292894,2987","5221702,6068","0,525221765041351","5,113","140169,900",7
4858.3,"2824632,9842","2292897,8677","5221704,6745","0,426404684782028","5,113","140171,814",7
4858.4,"2824627,3827","2292901,4996","5221706,8163","0,503595530986786","5,113","140173,726",7
4858.5,"2824623,6008","2292903,3849","5221706,8059","0,543051362037659","5,113","140172,669",7
4858.6,"2824616,7746","2292908,9643","5221707,8375","1,35053324699402","5,113","140175,459",7
4858.7,"2824611,9422","2292911,1986","5221708,1433","1,23156321048737","5,113","140175,072",7
4858.8,"2824606,0003","2292914,7274","5221707,4952","1,72126650810242","5,113","140175,309",7
4858.9,"2824600,9377","2292917,3886","5221709,5461","1,28348052501678","5,113","140175,974",7
4859.0,"2824598,5779","2292917,5735","5221709,9795","1,00525403022766","5,113","140173,717",7
4859.1,"2824594,7357","2292919,6855","5221710,8951","0,907462477684021","5,113","140173,128",7
4859.2,"2824589,0910","2292923,9748","5221713,2973","0,74241977930069","5,113","140175,451",7
4859.3,"2824583,1598","2292927,2147","5221714,1263","0,792181551456451","5,113","140176,422",7
4859.4,"2824578,2670","2292930,0989","5221715,3523","0,746746778488159","5,113","140177,004",7
4859.5,"2824571,1023","2292934,9303","5221716,6970","0,636689722537994","5,113","140179,612",7
4859.6,"2824565,0224","2292938,1872","5221717,5608","0,809563159942627","5,113","140180,570",7
4859.7,"2824562,3524","2292938,3151","5221719,3638","0,540161371231079","5,112","140179,071",7
4859.8,"2824557,3600","2292941,8207","5221720,8525","0,479246556758881","5,112","140180,146",7
4859.9,"2824549,6026","2292946,8256","5221723,6947","0,493154913187027","5,112","140183,941",7
4860.0,"2824545,1643","2292949,5650","5221723,7138","0,982974529266357","5,112","140183,586",7
4860.1,"2824539,5823","2292952,4283","5221725,5545","1,13622450828552","5,112","140184,615",7
4860.2,"2824533,1641","2292957,4414","5221728,1088","1,08188259601593","5,112","140187,564",7
4860.3,"2824527,8749","2292960,7609","5221728,7446","1,02518737316132","5,112","140188,222",7
4860.4,"2824522,8154","2292963,1842","5221728,2719","1,01097846031189","5,112","140187,417",7
4860.5,"2824519,6094","2292964,5051","5221729,9660","1,17461097240448","5,112","140186,475",7
4860.6,"2824514,5870","2292966,9515","5221731,6333","0,910502851009369","5,112","140187,321",7
4860.7,"2824510,4446","2292969,8094","5221732,9678","1,03768992424011","5,112","140188,044",7
4860.8,"2824503,0823","2292976,0148","5221737,0041","0,869506359100342","5,112","140192,804",7
4860.9,"2824498,0595","2292979,1468","5221737,5863","0,951719641685486","5,112","140193,135",7
4861.0,"2824493,9507","2292982,5326","5221740,6044","0,567308783531189","5,112","140194,558",7
4861.1,"2824488,8101","2292985,6900","5221741,6975","0,651233196258545","5,112","140195,486",7
4861.2,"2824483,9069","2292988,3163","5221741,7575","0,943869829177856","5,112","140195,306",7
4861.3,"2824478,4989","2292992,8495","5221746,3539","0,659092724323273","5,112","140198,813",7
4861.4,"2824471,9585","2292996,6508","5221746,9862","0,490182727575302","5,112","140199,723",7
4861.5,"2824464,6460","2293002,9576","5221750,1606","0,873657703399658","5,111","140204,052",7
4861.6,"2824460,4555","2293003,8141","5221749,3870","0,612959861755371","5,111","140202,243",7
4861.7,"2824454,6288","2293007,6568","5221750,8373","0,649856984615326","5,111","140203,753",7
4861.8,"2824451,2042","2293008,8188","5221750,1984","0,525443911552429","5,111","140201,543",7
4861.9,"2824445,1106","2293013,4573","5221752,8384","0,492202937602997","5,111","140204,295",7
4862.0,"2824439,3856","2293016,3486","5221753,3322","0,710115969181061","5,111","140205,103",7
4862.1,"2824433,2021","2293020,9415","5221753,8033","1,42411971092224","5,111","140206,732",7
4862.2,"2824426,1227","2293026,6150","5221757,5196","1,81425976753235","5,111","140210,924",7
4862.3,"2824421,5623","2293029,6212","5221757,6740","1,76248943805695","5,111","140210,629",7
4862.4,"2824417,3945","2293031,2296","5221758,5788","1,12626135349274","5,111","140210,207",7
4862.5,"2824412,6991","2293034,3082","5221760,4378","1,01789379119873","5,111","140210,878",7
4862.6,"2824407,3520","2293037,5320","5221761,9182","0,995354771614075","5,111","140211,797",7
4862.7,"2824402,5030","2293039,8552","5221762,0486","1,01510763168335","5,111","140211,115",7
4862.8,"2824399,2824","2293040,5861","5221762,4200","0,863754630088806","5,111","140209,433",7
4862.9,"2824392,8144","2293045,1026","5221764,9712","0,649985492229462","5,111","140211,994",7
4863.0,"2824391,0376","2293044,7725","5221764,8378","1,07877790927887","5,111","140208,783",7
4863.1,"2824386,1045","2293047,3731","5221764,7707","1,36388373374939","5,111","140208,401",7
4863.2,"2824380,6580","2293050,4825","5221767,6609","1,25484478473663","5,111","140210,417",7
4863.3,"2824375,3590","2293054,0338","5221768,3992","1,21986365318298","5,111","140211,011",7
4863.4,"2824368,3794","2293058,4956","5221770,0964","0,874902307987213","5,110","140213,763",7
4863.5,"2824361,8302","2293063,0405","5221772,8808","0,258850872516632","5,110","140216,647",7
4863.6,"2824355,6639","2293067,5594","5221775,1084","0,242426097393036","5,110","140219,202",7
4863.7,"2824349,1803","2293072,5094","5221776,4846","0,776909708976746","5,110","140221,758",7
4863.8,"2824342,9137","2293076,2816","5221777,0109","1,03222167491913","5,110","140222,663",7
4863.9,"2824339,2166","2293077,1464","5221776,7566","0,77433180809021","5,110","140220,697",7
4864.0,"2824335,3278","2293079,3475","5221778,2159","0,759994029998779","5,110","140220,428",7
4864.1,"2824330,5237","2293082,0408","5221780,0820","0,705747127532959","5,110","140221,286",7
4864.2,"2824325,4431","2293085,9113","5221782,9616","0,205539301037788","5,110","140223,532",7
4864.3,"2824321,5590","2293086,7362","5221782,5179","0,629496932029724","5,110","140221,371",7
4864.4,"2824315,9891","2293090,6558","5221786,0631","0,545261263847351","5,110","140223,801",7
4864.5,"2824312,4223","2293091,5576","5221785,0833","0,646893441677094","5,110","140221,501",7
4864.6,"2824305,1608","2293097,6331","5221787,8118","0,304472893476486","5,110","140225,611",7
4864.7,"2824299,8253","2293101,2123","5221787,7696","0,498547971248627","5,110","140225,991",7
4864.8,"2824293,5078","2293106,1867","5221789,7409","0,664494335651398","5,110","140228,821",7
4864.9,"2824289,2705","2293108,2006","5221790,2657","1,0155543088913","5,110","140228,049",7
4865.0,"2824283,8536","2293110,9055","5221791,9270","0,724423348903656","5,110","140228,870",7
4865.1,"2824278,9713","2293113,3570","5221793,6665","0,815483450889587","5,110","140229,566",7
4865.2,"2824273,7809","2293117,1276","5221796,4987","0,577517688274383","5,109","140231,308",7
4865.3,"2824268,0570","2293121,6131","5221798,5530","0,356232583522797","5,109","140233,713",7
4865.4,"2824262,3352","2293126,3874","5221799,5994","0,872258603572845","5,109","140235,382",7
4865.5,"2824258,2262","2293127,7317","5221800,8947","0,267373144626617","5,109","140234,480",7
4865.6,"2824252,0179","2293131,3145","5221803,2505","0,108708240091801","5,109","140236,773",7
4865.7,"2824246,4718","2293134,9243","5221804,4448","0,247138723731041","5,109","140237,979",7
4865.8,"2824240,1257","2293139,7750","5221806,1850","0,797258198261261","5,109","140240,440",7
4865.9,"2824234,9495","2293143,1532","5221807,1107","0,838429868221283","5,109","140241,007",7
4866.0,"2824229,1575","2293147,2066","5221808,3612","0,997993111610413","5,109","140242,406",7
4866.1,"2824224,6526","2293148,8436","5221809,8330","0,250784933567047","5,109","140242,065",7
4866.2,"2824220,7402","2293150,6784","5221808,7230","0,502559900283814","5,109","140240,122",7
4866.3,"2824215,9303","2293153,9856","5221811,6113","0,288303583860397","5,109","140241,892",7
4866.4,"2824210,7905","2293157,2552","5221813,1305","0,062229186296463","5,109","140243,009",7
4866.5,"2824207,5501","2293158,5936","5221812,8358","0,373883575201035","5,109","140241,308",7
4866.6,"2824203,7771","2293160,1336","5221812,4229","0,509770750999451","5,109","140239,532",7
4866.7,"2824199,1210","2293162,0454","5221813,8742","0,865703642368317","5,109","140239,592",7
4866.8,"2824192,9852","2293165,9941","5221815,4266","0,790820240974426","5,109","140241,242",7
4866.9,"2824187,2149","2293170,0952","5221818,2041","0,887041866779327","5,109","140243,667",7
4867.0,"2824181,9734","2293173,3672","5221819,6605","0,97898530960083","5,108","140244,459",7
4867.1,"2824178,2156","2293175,4774","5221819,3497","1,21118009090424","5,108","140243,218",7
4867.2,"2824170,5858","2293181,6376","5221822,7706","1,39188206195831","5,108","140247,867",7
4867.3,"2824166,1224","2293184,6338","5221824,4602","1,149050116539","5,108","140248,691",7
4867.4,"2824161,5950","2293188,1252","5221825,8231","0,752540647983551","5,108","140249,261",7
4867.5,"2824158,6632","2293189,6332","5221826,7677","0,830944359302521","5,108","140248,030",7
4867.6,"2824152,7198","2293193,7022","5221830,1770","0,743746757507324","5,108","140250,952",7
4867.7,"2824146,9890","2293197,4729","5221832,1642","0,810124933719635","5,108","140252,822",7
4867.8,"2824140,3349","2293203,1888","5221834,7603","1,13325226306915","5,108","140256,195",7
4867.9,"2824135,2220","2293206,2942","5221835,3037","1,06405794620514","5,108","140256,256",7
4868.0,"2824129,6998","2293209,5576","5221836,9484","1,24542450904846","5,108","140257,424",7
4868.1,"2824123,1429","2293214,9768","5221840,2410","0,808028936386108","5,108","140261,215",7
4868.2,"2824118,8830","2293217,6456","5221841,1736","1,01079475879669","5,108","140261,281",7
4868.3,"2824114,4629","2293220,2545","5221843,8469","0,915849447250366","5,108","140262,237",7
4868.4,"2824108,4279","2293225,8520","5221846,0936","1,03198611736298","5,108","140265,069",7
4868.5,"2824101,8573","2293230,5294","5221848,8160","1,24665296077728","5,108","140268,094",7
4868.6,"2824097,5759","2293232,4608","5221849,4507","0,754546165466309","5,108","140267,512",7
4868.7,"2824095,6040","2293232,2394","5221848,8644","0,627637803554535","5,108","140264,164",7
4868.8,"2824091,9101","2293233,5078","5221850,6626","0,373606473207474","5,108","140263,535",7
4868.9,"2824085,8948","2293237,6224","5221851,3880","0,356636375188828","5,107","140265,009",7
4869.0,"2824079,4075","2293242,1344","5221853,8070","0,142859324812889","5,107","140267,622",7
4869.1,"2824075,6548","2293243,9421","5221853,0674","0,293978869915009","5,107","140265,979",7
4869.2,"2824069,6485","2293247,7216","5221854,5548","0,399276405572891","5,107","140267,530",7
4869.3,"2824062,5273","2293254,3032","5221858,4313","0,782202363014221","5,107","140272,478",7
4869.4,"2824057,2823","2293257,5601","5221859,9188","1,14605844020844","5,107","140273,412",7
4869.5,"2824052,5978","2293260,4528","5221860,2304","0,860041856765747","5,107","140273,042",7
4869.6,"2824046,6535","2293263,2190","5221860,7516","0,656097650527954","5,107","140273,780",7
4869.7,"2824043,7642","2293265,4780","5221862,6503","0,543267071247101","5,107","140273,472",7
4869.8,"2824036,6725","2293270,7185","5221865,1093","1,10133039951324","5,107","140277,052",7
4869.9,"2824031,9469","2293272,8806","5221865,8475","1,51307904720306","5,107","140276,896",7
4870.0,"2824028,6990","2293273,8531","5221867,3801","1,00797438621521","5,107","140275,752",7
4870.1,"2824027,1984","2293273,8296","5221866,4332","0,762426733970642","5,107","140271,796",7
4870.2,"2824019,6972","2293278,9370","5221868,5396","0,682359516620636","5,107","140275,150",7
4870.3,"2824009,9015","2293287,0237","5221872,6654","1,20045375823975","5,107","140282,096",7
4870.4,"2824006,5337","2293288,6638","5221874,1368","0,604888558387756","5,107","140281,649",7
4870.5,"2824001,9823","2293291,7304","5221876,0319","0,463990688323975","5,107","140282,887",7
4870.6,"2823998,5633","2293294,1948","5221876,5008","0,264199167490006","5,107","140281,827",7
4870.7,"2823993,0629","2293297,0799","5221877,6835","0,624664962291718","5,106","140282,823",7
4870.8,"2823987,2346","2293301,1175","5221878,7193","0,943813860416412","5,106","140284,147",7
4870.9,"2823981,1749","2293305,6045","5221880,3031","1,14106214046478","5,106","140286,116",7
4871.0,"2823977,0662","2293307,5869","5221883,0531","0,68695867061615","5,106","140287,108",7
4871.1,"2823971,5177","2293310,6078","5221883,3211","1,35689008235931","5,106","140287,476",7
4871.2,"2823968,2202","2293312,3389","5221884,1922","1,44765913486481","5,106","140286,523",7
4871.3,"2823963,6087","2293316,0010","5221885,7649","1,56246781349182","5,106","140287,587",7
4871.4,"2823959,9552","2293318,1843","5221886,2358","1,42734086513519","5,106","140286,602",7
4871.5,"2823952,4787","2293323,6746","5221886,4464","1,74711406230927","5,106","140289,085",7
4871.6,"2823947,0639","2293326,7350","5221888,1143","1,58138000965118","5,106","140290,256",7
4871.7,"2823943,8179","2293328,2716","5221891,0230","1,17524552345276","5,106","140290,455",7
4871.8,"2823937,3192","2293334,1952","5221893,0151","1,76723611354828","5,106","140293,797",7
4871.9,"2823933,5562","2293335,9120","5221894,2588","1,49291813373566","5,106","140293,110",7
4872.0,"2823927,8711","2293339,3008","5221895,7415","1,57002055644989","5,106","140294,598",7
4872.1,"2823921,7267","2293343,6957","5221898,2928","1,78480970859528","5,106","140297,060",7
4872.2,"2823915,6855","2293347,6402","5221899,7228","1,64556169509888","5,106","140298,947",7
4872.3,"2823909,2692","2293351,6774","5221902,4520","1,38208615779877","5,106","140301,591",7
4872.4,"2823907,4856","2293352,3600","5221903,6440","1,20871090888977","5,106","140299,605",7
4872.5,"2823905,2724","2293353,0320","5221905,2756","0,644502699375153","5,105","140298,223",7
4872.6,"2823899,0765","2293357,0181","5221905,4880","0,394111126661301","5,105","140299,338",7
4872.7,"2823894,0585","2293360,7130","5221905,5076","0,746336698532104","5,105","140299,533",7
4872.8,"2823888,6696","2293364,2267","5221907,4433","0,884643197059631","5,105","140301,156",7
4872.9,"2823883,2388","2293367,0150","5221909,9182","0,927334368228912","5,105","140302,667",7
4873.0,"2823878,6076","2293368,8206","5221909,8304","0,830244719982147","5,105","140301,931",7
4873.1,"2823871,9280","2293373,8920","5221911,5338","1,20592415332794","5,105","140304,738",7
4873.2,"2823868,1377","2293376,6913","5221912,8137","0,779391527175903","5,105","140304,821",7
